price,owners
0.0,10000
7.19,10000
0.79,10000
34.99,10000
39.99,75000
1.69,10000
0.0,10000
1.69,10000
3.99,10000
7.19,10000
0.0,10000
0.79,10000
2.89,10000
0.0,35000
0.79,10000
7.19,10000
3.99,75000
2.09,10000
14.99,10000
11.39,10000
9.99,10000
4.99,10000
4.79,10000
5.19,10000
5.19,10000
1.69,10000
2.09,10000
3.99,10000
3.99,10000
11.39,10000
0.79,10000
1.69,10000
2.09,10000
7.19,10000
0.79,10000
2.09,10000
11.39,10000
5.19,10000
3.99,10000
0.79,10000
7.19,10000
0.0,75000
0.79,10000
0.0,10000
10.29,10000
7.19,10000
3.99,10000
3.99,10000
3.99,10000
2.09,10000
2.89,10000
0.0,10000
19.49,10000
3.99,10000
2.09,10000
0.79,10000
0.99,10000
0.0,10000
0.79,10000
4.79,10000
0.79,10000
0.0,10000
0.79,10000
3.99,10000
2.09,10000
0.0,75000
2.09,10000
2.09,10000
0.0,10000
4.79,10000
0.0,10000
4.79,10000
4.79,10000
2.89,10000
1.7,10000
3.99,10000
69.99,10000
0.79,35000
1.69,10000
2.09,10000
4.79,10000
13.99,10000
1.69,10000
3.99,10000
2.19,10000
0.0,10000
0.79,10000
3.99,10000
0.0,35000
2.99,10000
0.79,35000
7.99,10000
0.79,10000
11.39,10000
0.79,10000
30.99,10000
0.0,10000
0.79,10000
0.79,10000
0.0,350000
0.0,10000
13.99,10000
5.19,10000
10.29,75000
0.79,10000
3.99,10000
1.69,10000
2.09,10000
1.69,10000
2.09,10000
5.19,75000
9.29,10000
3.99,10000
0.79,10000
4.79,10000
13.99,10000
0.79,10000
10.0,10000
13.99,10000
1.69,10000
7.19,10000
0.79,35000
0.0,75000
0.99,10000
23.79,10000
3.0,10000
0.79,10000
0.79,10000
4.79,10000
0.0,75000
2.89,10000
11.39,10000
2.89,10000
4.79,10000
7.19,10000
6.99,10000
2.89,10000
5.79,10000
10.99,10000
23.79,10000
0.79,10000
0.79,10000
1.69,10000
0.0,35000
2.09,10000
3.99,10000
0.0,35000
10.29,10000
2.09,10000
5.19,10000
7.99,10000
7.19,150000
4.79,10000
0.79,10000
1.69,10000
19.49,10000
1.69,10000
3.99,10000
0.99,10000
11.39,75000
5.99,10000
0.79,10000
1.69,10000
15.49,10000
7.99,10000
16.99,10000
2.09,10000
0.79,10000
2.09,10000
3.99,10000
0.0,10000
2.09,10000
11.39,10000
0.79,10000
0.78,10000
4.79,10000
5.79,10000
0.79,10000
3.99,10000
8.29,10000
2.09,10000
1.68,10000
1.69,10000
5.79,10000
3.99,10000
0.79,10000
3.99,10000
3.99,10000
7.19,10000
8.99,10000
2.09,10000
11.39,10000
0.79,10000
4.79,10000
7.19,10000
1.69,10000
3.99,10000
2.09,10000
0.0,350000
0.0,35000
0.79,10000
7.19,10000
0.0,10000
0.79,10000
7.5,10000
3.99,10000
0.79,10000
3.99,10000
7.19,10000
0.79,10000
2.09,10000
15.49,10000
0.79,10000
7.19,10000
15.49,10000
1.69,10000
0.0,10000
7.19,10000
4.99,10000
0.0,10000
4.99,10000
11.39,10000
4.99,10000
2.09,10000
0.0,35000
2.89,10000
2.09,10000
17.99,10000
0.0,10000
2.89,10000
3.99,10000
2.89,10000
7.19,10000
15.49,10000
2.09,10000
5.19,10000
2.09,10000
0.79,10000
10.99,10000
5.79,10000
7.19,10000
2.09,10000
0.0,10000
3.99,10000
3.99,10000
4.2,10000
7.19,10000
4.99,10000
2.89,10000
1.69,10000
19.49,10000
0.79,10000
3.99,10000
0.0,10000
1.69,10000
2.09,10000
2.09,10000
2.89,10000
9.29,10000
11.39,10000
6.19,10000
3.99,10000
2.89,10000
2.89,10000
0.79,35000
11.39,10000
11.39,10000
7.19,10000
7.19,10000
1.69,10000
0.79,10000
0.79,10000
20.0,10000
0.0,10000
0.79,10000
0.79,10000
3.99,10000
9.29,10000
15.49,10000
3.99,10000
2.09,10000
0.0,35000
0.79,10000
1.69,10000
3.99,10000
9.99,10000
6.19,10000
2.09,10000
0.0,10000
1.69,10000
19.49,10000
0.0,10000
1.69,10000
0.0,10000
3.99,10000
0.79,10000
0.0,35000
0.79,10000
10.29,10000
0.79,10000
1.69,10000
1.69,10000
5.19,10000
2.89,10000
1.69,10000
0.79,10000
0.79,10000
6.99,10000
0.0,10000
0.79,10000
0.79,10000
0.79,35000
15.49,10000
2.89,10000
1.99,10000
13.49,10000
4.79,10000
0.79,10000
15.49,10000
0.0,10000
0.79,10000
7.19,10000
7.19,10000
7.19,10000
0.0,10000
3.99,10000
3.99,10000
7.19,10000
0.79,10000
7.19,10000
7.19,10000
0.79,10000
3.99,10000
0.79,10000
0.79,10000
3.99,10000
0.0,10000
5.79,10000
4.79,10000
2.09,10000
3.99,10000
0.79,10000
0.79,10000
0.0,10000
2.89,10000
24.99,10000
2.89,10000
7.99,10000
4.99,10000
1.69,10000
6.99,10000
0.0,10000
3.99,35000
3.99,10000
0.0,35000
1.69,10000
1.69,10000
0.79,10000
5.19,10000
0.0,10000
0.0,35000
15.49,10000
0.79,10000
0.0,10000
3.99,10000
8.29,150000
11.39,10000
7.19,10000
0.79,35000
0.0,35000
0.79,10000
1.69,10000
0.79,10000
0.99,10000
0.0,10000
9.29,10000
5.79,10000
9.29,10000
0.79,10000
0.0,10000
0.79,10000
0.79,10000
0.79,10000
7.19,10000
5.79,10000
1.69,10000
1.69,35000
2.09,10000
11.39,10000
1.69,10000
0.0,75000
12.39,10000
46.49,10000
0.0,10000
2.89,10000
11.39,10000
8.99,10000
1.69,10000
5.79,10000
7.19,10000
1.69,10000
5.19,10000
5.79,10000
9.29,10000
15.49,10000
7.19,10000
0.0,10000
0.79,10000
11.39,10000
3.99,10000
7.19,10000
6.19,10000
0.79,10000
1.69,10000
0.0,35000
0.79,10000
0.79,10000
4.79,10000
12.39,10000
0.79,10000
0.79,10000
3.19,10000
3.19,10000
11.39,10000
0.79,10000
4.99,10000
4.99,10000
6.2,10000
2.99,10000
15.49,10000
14.49,10000
2.09,10000
9.99,10000
1.69,10000
4.79,10000
1.69,10000
3.99,10000
3.99,10000
0.0,10000
0.0,35000
1.69,10000
1.69,10000
4.79,10000
3.99,10000
1.69,10000
0.0,35000
11.39,10000
0.79,10000
4.79,10000
2.09,10000
0.79,10000
17.0,10000
2.89,10000
3.99,10000
5.79,10000
5.19,10000
7.19,10000
0.79,10000
0.79,10000
1.69,10000
1.7,10000
0.8,10000
0.0,35000
2.09,10000
0.79,10000
2.09,10000
2.09,10000
5.19,10000
12.39,10000
7.19,10000
3.99,10000
3.99,10000
9.99,10000
5.19,10000
2.09,10000
1.69,10000
4.99,10000
7.19,10000
2.09,10000
6.99,10000
3.99,10000
3.89,10000
10.99,10000
1.69,10000
19.49,10000
6.19,10000
2.09,10000
2.89,10000
3.99,10000
3.99,10000
0.0,10000
3.99,10000
11.39,10000
1.69,10000
0.79,10000
3.99,10000
11.39,10000
2.09,10000
0.0,10000
2.89,10000
7.19,10000
0.0,75000
3.99,10000
7.19,10000
4.79,10000
0.79,10000
0.0,10000
0.79,10000
2.89,10000
1.69,10000
9.29,10000
2.89,10000
4.79,10000
1.69,10000
0.0,10000
11.39,10000
11.39,35000
5.19,10000
5.79,10000
10.29,10000
2.99,10000
1.69,10000
0.79,10000
5.19,10000
0.79,10000
0.79,10000
0.79,10000
2.09,10000
0.0,350000
0.0,10000
10.99,10000
7.19,10000
2.09,10000
7.99,10000
0.0,10000
0.0,10000
0.0,350000
11.29,150000
11.39,10000
0.0,10000
7.19,10000
7.19,10000
7.19,10000
3.99,10000
11.5,10000
0.79,10000
0.79,10000
15.49,10000
7.19,10000
2.89,10000
0.0,10000
0.79,10000
4.99,10000
0.79,10000
0.79,10000
0.79,10000
5.79,10000
0.0,75000
5.19,10000
3.99,10000
0.0,75000
0.0,150000
0.79,10000
0.79,10000
2.09,10000
5.79,10000
3.99,10000
3.99,10000
11.79,10000
0.0,75000
1.99,10000
2.89,10000
0.0,10000
10.29,10000
0.0,10000
2.89,10000
1.69,10000
0.79,10000
5.19,10000
0.79,10000
0.79,10000
3.99,10000
3.99,10000
2.09,10000
1.69,10000
0.0,10000
1.69,10000
2.09,10000
0.0,10000
0.79,10000
15.49,10000
0.79,10000
2.09,10000
6.19,10000
7.19,10000
0.79,10000
3.99,10000
11.39,10000
6.19,10000
3.99,10000
1.69,10000
9.29,10000
7.19,10000
3.99,10000
4.79,10000
9.99,10000
1.69,10000
1.0,10000
0.0,10000
11.39,10000
1.69,10000
0.79,10000
0.0,10000
4.79,10000
8.29,35000
1.99,10000
2.89,10000
11.39,10000
1.69,10000
15.49,10000
0.0,10000
3.99,10000
8.29,10000
5.79,10000
11.39,10000
0.79,10000
7.19,10000
9.29,10000
13.99,10000
2.89,10000
4.79,10000
4.79,10000
2.89,10000
1.69,10000
0.79,10000
1.69,10000
2.09,10000
2.09,10000
1.69,10000
11.39,10000
0.79,10000
2.89,10000
11.39,10000
2.09,10000
11.39,10000
1.69,10000
11.39,10000
11.39,10000
5.79,10000
7.19,10000
7.19,10000
7.19,10000
3.99,10000
2.09,10000
7.19,10000
0.79,10000
10.99,10000
3.99,10000
1.69,10000
1.69,10000
7.19,10000
4.79,10000
7.19,10000
5.19,10000
2.89,10000
0.0,10000
2.99,10000
3.99,10000
2.89,10000
0.79,10000
2.89,10000
7.19,150000
11.99,10000
6.19,10000
0.79,10000
0.79,10000
0.79,10000
11.39,10000
0.0,10000
0.0,35000
0.79,75000
2.09,10000
0.0,10000
0.0,75000
0.79,10000
3.99,10000
1.69,10000
1.69,10000
13.99,10000
5.79,10000
5.19,10000
6.19,10000
1.69,10000
5.19,10000
13.49,10000
9.99,10000
2.09,10000
0.79,10000
2.89,10000
1.69,10000
2.09,10000
2.09,10000
30.99,10000
0.79,10000
0.79,10000
0.79,10000
0.79,10000
3.99,10000
4.99,10000
19.49,10000
1.99,10000
7.19,10000
3.99,10000
2.09,10000
2.09,10000
15.49,10000
15.49,10000
5.19,10000
3.99,10000
3.99,10000
3.99,10000
7.7,10000
3.99,10000
5.69,10000
0.99,10000
0.99,10000
0.99,10000
0.99,10000
7.19,10000
7.19,10000
3.99,10000
3.99,10000
3.99,10000
3.99,10000
2.09,10000
3.99,10000
2.09,10000
0.79,10000
5.79,10000
0.79,10000
1.69,10000
0.79,10000
1.69,10000
0.79,10000
0.79,10000
6.29,10000
0.0,75000
11.39,10000
1.69,10000
7.19,10000
0.0,10000
1.69,10000
6.99,10000
11.39,10000
1.69,10000
3.99,10000
0.79,10000
2.09,10000
0.79,10000
3.99,10000
5.19,10000
2.89,10000
2.09,10000
3.99,10000
4.79,10000
19.49,10000
4.99,10000
0.79,10000
1.69,10000
3.99,10000
3.99,10000
0.0,10000
0.79,10000
1.69,10000
0.0,10000
7.99,10000
2.09,10000
4.79,10000
7.19,10000
0.0,10000
4.99,10000
3.99,35000
4.99,10000
7.19,10000
0.79,10000
0.79,10000
29.99,35000
19.49,10000
15.49,10000
0.99,10000
0.79,10000
0.0,35000
0.0,35000
0.0,10000
3.99,10000
2.09,10000
2.09,10000
14.49,10000
4.79,10000
0.79,10000
0.79,10000
1.69,10000
0.79,10000
0.79,10000
0.0,10000
0.79,10000
2.09,10000
2.09,10000
3.99,10000
0.79,10000
1.69,10000
1.69,10000
3.99,10000
3.99,10000
0.79,10000
1.69,10000
1.69,10000
5.19,10000
4.99,10000
11.39,10000
3.99,10000
0.0,10000
0.0,10000
1.69,10000
3.99,35000
0.0,10000
6.19,10000
0.79,10000
0.79,10000
15.49,10000
1.69,10000
0.79,10000
2.69,10000
0.79,10000
2.09,10000
3.99,10000
0.0,10000
2.09,10000
11.39,10000
0.0,10000
0.0,10000
8.02,35000
0.0,10000
0.0,10000
6.19,35000
0.0,10000
0.79,10000
5.79,10000
1.69,10000
5.79,10000
5.79,10000
4.79,10000
2.89,10000
0.79,10000
0.79,10000
9.29,10000
9.29,10000
0.0,10000
2.89,10000
2.09,10000
0.79,10000
0.0,35000
0.79,10000
9.99,10000
11.39,10000
3.99,10000
6.99,10000
7.19,10000
0.79,10000
1.69,10000
0.0,10000
2.09,10000
0.79,10000
7.19,10000
0.0,10000
0.79,10000
7.19,10000
0.0,10000
2.89,10000
0.79,10000
0.0,10000
0.0,150000
0.0,35000
0.0,35000
7.19,10000
0.79,10000
6.19,10000
0.79,10000
7.19,10000
0.0,10000
0.0,10000
4.99,10000
4.99,10000
0.0,10000
1.69,75000
0.79,10000
0.79,10000
4.79,10000
4.79,10000
4.79,10000
2.89,10000
1.69,10000
7.19,10000
0.79,10000
0.79,10000
0.78,10000
7.19,10000
3.19,10000
2.09,10000
0.79,10000
0.0,35000
0.79,10000
3.99,10000
7.19,10000
0.0,10000
7.19,10000
1.69,10000
5.79,10000
5.79,10000
0.79,10000
4.79,10000
15.49,10000
34.99,10000
7.19,10000
34.99,10000
34.99,10000
15.49,10000
3.99,10000
30.99,10000
3.99,10000
5.79,10000
15.49,10000
7.99,10000
1.69,10000
2.89,10000
15.49,10000
2.09,10000
0.0,75000
4.99,10000
4.99,10000
2.89,10000
3.99,10000
1.69,10000
0.79,10000
0.79,10000
7.19,10000
4.79,10000
3.99,10000
2.09,10000
0.79,10000
1.69,10000
0.0,10000
1.69,10000
0.79,10000
11.39,10000
14.49,10000
8.29,10000
11.39,10000
3.99,10000
3.99,10000
0.79,10000
3.99,10000
5.19,10000
0.79,10000
2.89,10000
5.79,10000
0.79,10000
3.99,10000
0.79,10000
5.79,10000
2.09,10000
2.09,10000
0.0,35000
4.99,10000
7.19,10000
10.29,10000
3.99,10000
3.99,10000
15.49,10000
4.79,10000
0.79,10000
2.09,10000
10.29,10000
0.79,10000
0.79,10000
2.09,10000
11.39,10000
2.89,10000
0.79,10000
17.99,10000
15.49,10000
3.99,10000
7.49,10000
3.99,10000
0.79,10000
3.99,10000
5.79,10000
0.79,10000
0.0,10000
0.99,10000
0.79,10000
4.99,10000
4.99,10000
0.79,10000
8.29,10000
0.79,10000
10.29,10000
3.99,10000
4.79,10000
0.79,10000
1.69,10000
1.99,10000
0.79,10000
7.99,10000
0.79,10000
0.79,10000
3.19,10000
3.19,10000
3.19,10000
0.0,35000
0.79,10000
1.69,35000
7.19,10000
14.99,10000
1.69,10000
10.29,75000
2.89,10000
0.79,10000
0.79,10000
7.19,10000
1.69,10000
37.99,150000
7.19,10000
0.8,10000
5.79,10000
2.09,10000
5.99,10000
11.39,10000
0.0,10000
6.19,10000
7.19,10000
1.69,10000
1.69,10000
7.0,10000
1.69,10000
11.99,10000
11.39,10000
11.39,10000
11.39,10000
11.39,10000
11.39,10000
2.09,10000
11.39,10000
7.19,10000
7.19,10000
7.19,10000
0.0,10000
3.99,10000
10.99,10000
1.69,10000
8.29,10000
0.79,10000
1.69,10000
7.19,10000
5.79,10000
2.09,10000
11.39,10000
5.79,10000
3.99,10000
2.89,10000
2.89,10000
0.79,10000
2.89,10000
7.19,10000
2.89,10000
0.79,10000
5.79,10000
0.79,10000
0.79,10000
11.39,10000
2.89,10000
2.89,10000
14.99,10000
7.19,10000
4.49,10000
3.99,10000
11.49,10000
7.19,10000
7.19,10000
0.0,10000
0.0,10000
20.0,10000
3.99,10000
0.0,35000
14.49,10000
0.0,10000
2.09,10000
7.5,10000
3.99,10000
5.19,10000
5.19,350000
0.0,10000
0.79,10000
2.26,10000
1.69,10000
7.99,10000
0.0,35000
7.19,10000
2.09,10000
0.0,10000
1.69,10000
0.0,35000
7.19,10000
2.09,10000
2.09,10000
6.19,10000
0.0,10000
0.0,10000
10.29,10000
13.99,10000
10.99,10000
13.99,10000
3.99,10000
2.09,10000
4.79,10000
0.0,10000
7.19,10000
2.89,10000
0.79,10000
0.0,35000
0.79,10000
6.49,10000
0.79,10000
2.89,10000
3.99,10000
2.09,10000
0.0,10000
9.29,10000
0.79,10000
2.89,10000
2.89,10000
5.79,10000
0.0,10000
0.0,10000
15.49,10000
4.79,10000
7.19,10000
0.0,10000
3.99,10000
9.99,10000
1.69,10000
0.0,10000
4.99,10000
2.09,10000
4.99,10000
3.99,10000
3.99,10000
2.09,10000
3.99,10000
0.79,10000
4.99,10000
1.69,10000
2.89,10000
2.89,10000
0.0,10000
5.79,10000
13.99,10000
0.0,10000
2.09,10000
3.99,10000
0.0,10000
0.0,10000
0.79,10000
11.39,10000
0.0,10000
2.89,10000
7.19,10000
0.0,35000
0.79,10000
0.79,10000
0.79,10000
1.69,10000
0.79,10000
1.0,10000
1.69,10000
5.19,10000
15.49,10000
4.79,10000
1.69,10000
1.69,10000
0.79,10000
11.39,10000
0.79,10000
3.99,10000
7.19,10000
14.49,10000
0.0,10000
15.49,10000
2.09,10000
2.89,10000
0.79,10000
0.79,10000
0.79,10000
4.79,10000
0.0,10000
15.49,10000
15.49,10000
1.69,10000
2.09,10000
2.09,35000
1.69,10000
6.19,10000
4.79,10000
6.19,10000
1.69,10000
7.19,10000
19.49,10000
0.0,10000
3.99,10000
0.0,10000
2.09,10000
2.5,10000
3.99,10000
0.0,10000
8.29,10000
0.79,10000
3.99,10000
2.89,10000
12.39,10000
0.79,10000
7.19,10000
0.0,10000
0.0,10000
0.0,10000
11.39,10000
0.0,35000
1.0,35000
11.69,10000
11.69,10000
2.99,10000
1.69,10000
1.69,10000
5.19,10000
0.0,10000
0.79,10000
0.0,35000
0.79,10000
0.0,10000
0.0,10000
15.49,10000
0.79,10000
7.19,10000
7.19,10000
5.39,10000
0.0,10000
0.0,10000
0.0,10000
0.0,10000
11.39,10000
8.29,10000
0.79,10000
0.79,10000
0.79,10000
3.99,10000
0.0,35000
2.09,10000
6.19,10000
2.09,10000
3.99,10000
11.39,10000
13.49,10000
0.79,10000
0.79,10000
2.89,10000
2.09,10000
0.0,10000
1.69,10000
1.69,10000
3.99,10000
2.09,10000
0.0,350000
3.99,10000
1.69,10000
2.89,10000
7.19,10000
0.0,10000
0.0,10000
7.19,10000
2.09,10000
5.79,10000
0.0,10000
3.0,10000
0.0,75000
0.79,10000
0.79,10000
2.09,10000
3.99,10000
7.19,10000
3.99,10000
10.29,10000
6.19,10000
0.79,10000
10.29,10000
7.19,10000
0.79,10000
2.09,10000
3.99,10000
1.69,10000
7.19,10000
3.99,10000
5.79,10000
4.79,10000
7.19,10000
0.0,10000
0.0,75000
1.69,10000
9.29,10000
0.0,10000
11.39,10000
1.69,10000
3.19,10000
2.89,10000
2.89,10000
15.49,35000
10.29,10000
15.49,10000
2.09,10000
2.89,10000
0.0,10000
3.99,10000
5.19,10000
0.79,10000
2.09,10000
7.19,10000
3.99,10000
4.79,10000
4.79,10000
2.89,35000
2.09,10000
0.0,10000
0.0,10000
5.19,10000
5.79,10000
0.0,75000
3.99,10000
7.99,10000
2.09,10000
1.99,10000
0.0,10000
1.69,10000
5.19,10000
0.79,10000
13.5,35000
2.89,10000
2.89,10000
11.39,10000
1.69,10000
7.19,10000
7.19,10000
0.79,10000
2.89,10000
4.79,10000
0.79,10000
0.0,10000
0.0,10000
9.29,10000
2.09,10000
0.0,10000
0.0,10000
27.0,10000
9.29,10000
9.29,10000
2.09,10000
2.09,10000
9.29,10000
5.19,10000
0.79,10000
2.09,10000
9.99,10000
6.19,10000
3.99,10000
0.99,10000
4.79,10000
7.19,10000
7.19,10000
0.0,35000
5.19,10000
0.0,10000
0.0,10000
5.19,10000
15.49,10000
3.49,10000
3.49,10000
4.49,10000
1.69,10000
1.69,35000
2.09,10000
0.99,10000
0.79,10000
0.79,10000
11.39,10000
4.79,10000
8.29,10000
3.99,35000
1.69,10000
0.79,10000
1.69,10000
1.69,10000
3.99,10000
2.89,10000
0.79,10000
1.69,10000
4.79,10000
3.99,10000
4.79,10000
4.49,10000
9.99,10000
2.09,10000
2.09,10000
3.99,10000
2.09,10000
3.99,10000
14.49,10000
3.99,10000
1.69,10000
0.79,10000
7.99,10000
4.79,10000
0.79,10000
23.79,10000
14.49,350000
2.09,10000
3.99,10000
1.99,10000
11.39,10000
0.79,10000
1.69,10000
7.19,10000
2.99,10000
3.99,10000
24.99,10000
2.09,10000
5.79,10000
7.19,10000
7.19,10000
1.99,10000
5.19,10000
3.99,10000
15.49,10000
0.79,10000
2.09,10000
0.0,10000
17.99,10000
31.99,10000
0.79,10000
0.79,10000
5.79,10000
3.99,10000
3.99,10000
1.69,10000
4.99,10000
6.19,10000
3.99,10000
10.99,10000
15.49,10000
30.99,10000
19.49,35000
0.79,10000
4.79,10000
15.49,10000
1.69,10000
9.29,10000
4.79,10000
1.69,10000
7.19,10000
7.19,10000
2.89,10000
2.89,10000
0.79,10000
4.99,10000
11.39,10000
0.0,10000
0.79,10000
0.0,10000
0.0,10000
1.69,10000
15.49,10000
3.99,10000
15.49,10000
6.99,10000
2.09,10000
3.99,10000
3.99,10000
0.0,150000
2.09,10000
6.19,10000
0.0,10000
9.95,10000
1.8,10000
0.79,10000
7.19,10000
2.89,10000
0.79,10000
0.79,10000
5.99,10000
2.89,10000
1.69,10000
0.79,10000
0.0,35000
6.19,10000
0.79,10000
4.79,10000
11.39,10000
3.99,10000
7.19,10000
1.69,10000
1.69,10000
0.79,10000
0.79,10000
0.79,10000
8.29,10000
15.49,10000
6.99,350000
0.0,10000
11.39,10000
1.69,10000
2.89,10000
0.0,10000
0.79,10000
0.0,10000
0.0,35000
4.79,10000
0.79,10000
0.79,35000
0.79,10000
3.98,10000
4.79,10000
3.99,10000
3.99,10000
2.09,10000
0.79,10000
5.19,10000
0.79,10000
7.19,10000
2.89,10000
2.09,10000
5.19,10000
0.79,10000
3.99,10000
7.5,10000
4.79,10000
0.79,10000
7.19,10000
0.79,10000
13.99,10000
0.79,10000
8.99,10000
11.39,10000
3.99,10000
1.69,10000
2.09,10000
2.89,10000
5.19,10000
5.19,10000
2.09,10000
3.99,10000
5.99,10000
2.09,10000
1.69,10000
3.99,10000
0.79,10000
1.69,10000
1.69,10000
0.79,10000
3.99,10000
5.79,10000
1.69,10000
0.0,10000
0.0,10000
3.99,10000
0.79,10000
2.89,10000
2.09,10000
3.99,10000
0.79,10000
2.09,10000
15.49,75000
1.69,10000
1.69,10000
1.69,35000
3.99,10000
2.09,10000
4.79,10000
0.79,10000
3.99,10000
7.19,10000
5.79,10000
0.0,35000
2.89,10000
0.0,10000
0.79,10000
0.79,10000
7.19,10000
5.99,10000
3.99,10000
3.99,10000
0.79,10000
15.49,10000
0.79,75000
9.29,10000
1.69,10000
1.69,10000
12.39,10000
1.69,10000
0.0,10000
15.49,35000
0.79,10000
1.99,10000
0.0,10000
0.79,10000
3.99,10000
2.89,10000
10.99,10000
1.69,10000
3.99,10000
0.79,10000
0.0,10000
8.29,10000
1.69,10000
2.09,10000
23.79,10000
2.89,10000
4.79,10000
0.0,75000
11.39,10000
0.0,75000
2.89,10000
9.29,10000
4.79,10000
0.79,10000
13.49,10000
0.0,10000
2.89,10000
4.79,10000
27.79,10000
0.79,10000
4.79,10000
0.0,10000
2.09,10000
0.79,10000
3.99,10000
2.89,10000
9.99,10000
9.99,10000
12.49,10000
4.79,10000
0.79,10000
0.0,10000
1.69,10000
5.79,10000
7.19,10000
15.49,10000
15.49,10000
5.79,10000
27.79,10000
0.79,10000
1.69,10000
2.09,10000
11.39,10000
0.0,10000
0.0,10000
3.99,10000
1.69,10000
3.99,10000
3.99,10000
0.0,10000
3.99,10000
1.69,10000
3.99,10000
5.19,10000
3.99,10000
0.0,10000
1.69,10000
0.0,10000
2.09,10000
7.19,10000
2.09,10000
6.19,10000
3.99,10000
0.79,10000
19.99,10000
14.99,10000
2.09,10000
3.99,75000
0.79,10000
3.99,10000
2.09,10000
0.79,150000
3.99,10000
1.69,10000
7.19,10000
1.69,10000
1.69,10000
3.99,10000
0.0,35000
0.79,10000
1.7,10000
0.0,10000
7.19,10000
13.99,10000
0.79,10000
3.99,10000
0.0,10000
3.99,10000
2.89,10000
0.79,10000
1.69,10000
3.99,10000
0.79,10000
0.0,35000
1.5,10000
2.09,10000
2.09,10000
0.0,10000
2.89,10000
0.79,10000
0.79,10000
2.89,10000
2.89,10000
0.0,150000
8.29,10000
2.09,10000
15.99,10000
5.99,10000
7.19,10000
3.99,10000
4.79,10000
9.29,10000
1.69,10000
0.79,10000
0.0,10000
0.79,10000
0.79,10000
3.99,10000
7.19,10000
7.19,10000
5.19,10000
3.99,10000
1.69,10000
3.99,35000
