known_developer,known_publisher,multi_player,single_player,co-op,mmo,in_app_purchases,achievements,positive_ratings,average_playtime,median_playtime,price,owners,owners
0,0,0,1,0,0,0,15,0.78,0,0,7.19,0-20000,10000
1,1,0,1,1,0,0,108,0.8,1200,608,22.99,1000000-2000000,1500000
0,1,1,1,1,0,0,0,0.84,669,820,16.99,500000-1000000,750000
0,0,1,1,0,0,0,0,0.75,1364,2708,6.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.84,0,0,3.99,50000-100000,75000
0,0,0,1,0,0,0,13,0.76,36,37,3.99,200000-500000,350000
0,0,0,1,0,0,0,14,0.81,507,507,10.99,200000-500000,350000
0,0,0,1,0,0,0,20,0.84,0,0,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.91,0,0,18.99,100000-200000,150000
0,0,0,1,0,0,0,30,0.98,1107,1107,6.99,50000-100000,75000
0,0,0,1,0,0,0,10,0.53,0,0,8.99,0-20000,10000
0,1,0,1,0,0,0,30,0.96,370,247,11.99,1000000-2000000,1500000
1,1,1,1,1,0,0,18,0.74,523,217,0.0,2000000-5000000,3500000
0,0,0,1,0,0,0,30,0.58,84,84,22.99,50000-100000,75000
0,0,0,1,0,0,0,52,0.7,326,292,26.99,500000-1000000,750000
0,0,0,1,0,0,0,21,0.82,0,0,1.99,0-20000,10000
0,0,1,1,1,0,0,28,0.61,112,159,6.95,200000-500000,350000
1,1,0,1,1,1,1,46,0.79,4200,297,0.0,10000000-20000000,15000000
1,1,1,1,1,0,0,38,0.89,2377,3041,29.99,1000000-2000000,1500000
0,1,0,1,0,0,0,12,0.95,67,73,7.99,200000-500000,350000
0,1,1,1,0,0,0,12,0.6,0,0,14.99,20000-50000,35000
0,1,0,1,0,0,0,20,0.6,9,9,7.99,0-20000,10000
0,1,1,1,1,0,0,0,0.39,80,89,3.99,200000-500000,350000
0,1,1,1,0,0,1,31,0.72,1433,1433,14.99,200000-500000,350000
1,1,1,1,0,0,0,65,0.81,87,115,11.49,200000-500000,350000
0,0,0,1,0,0,0,134,0.23,5,5,6.99,50000-100000,75000
1,1,1,1,0,0,0,295,0.83,8138,4572,34.99,1000000-2000000,1500000
0,0,0,1,0,0,0,18,0.98,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.46,0,0,7.19,20000-50000,35000
0,0,1,1,1,1,0,0,0.76,796,54,0.0,1000000-2000000,1500000
0,0,1,1,0,0,0,13,0.73,0,0,18.99,20000-50000,35000
0,1,1,1,0,0,0,60,0.82,0,0,17.99,100000-200000,150000
0,0,1,1,0,0,0,39,0.68,34,34,14.99,20000-50000,35000
0,0,0,1,0,0,0,41,0.55,1,1,10.99,50000-100000,75000
1,0,0,1,0,0,0,0,0.82,315,342,1.69,200000-500000,350000
0,1,0,1,0,0,0,20,0.86,240,313,11.99,200000-500000,350000
0,0,0,1,0,0,0,19,0.89,157,186,3.99,100000-200000,150000
0,0,0,1,0,0,0,77,0.93,75,75,6.99,20000-50000,35000
0,0,0,1,0,0,0,59,0.83,335,335,18.99,200000-500000,350000
0,0,1,1,1,0,0,16,0.69,545,765,7.19,200000-500000,350000
0,0,0,1,0,0,0,50,0.73,272,272,10.99,100000-200000,150000
1,1,0,1,0,0,0,33,0.95,353,352,15.49,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.6,2380,2380,4.99,200000-500000,350000
0,1,0,1,0,0,0,15,0.72,0,0,16.99,20000-50000,35000
0,1,0,1,0,0,0,39,0.9,164,188,18.74,500000-1000000,750000
1,1,0,1,0,0,0,59,0.91,947,875,12.99,1000000-2000000,1500000
0,0,0,1,0,0,0,0,0.91,37,37,6.99,100000-200000,150000
1,1,1,1,1,0,0,77,0.79,321,331,22.99,1000000-2000000,1500000
0,0,0,1,1,0,0,0,0.94,256,404,6.99,500000-1000000,750000
0,0,1,1,1,0,0,24,0.38,0,0,10.99,200000-500000,350000
0,0,1,1,0,0,0,300,0.73,6,6,0.0,500000-1000000,750000
1,1,0,1,0,0,0,14,0.96,751,166,15.49,2000000-5000000,3500000
0,1,1,1,1,0,0,47,0.78,198,166,10.99,1000000-2000000,1500000
0,0,1,1,1,0,0,36,0.72,366,374,6.99,1000000-2000000,1500000
1,1,1,1,1,0,0,30,0.97,774,289,10.99,2000000-5000000,3500000
0,0,1,1,0,0,0,44,0.92,0,0,5.59,50000-100000,75000
0,0,0,1,1,0,0,99,0.75,0,0,6.99,20000-50000,35000
1,1,0,1,0,0,0,0,0.67,274,274,20.99,100000-200000,150000
0,0,0,1,0,0,0,26,0.15,0,0,10.99,50000-100000,75000
0,0,1,1,1,0,0,80,0.43,68,95,3.99,100000-200000,150000
0,0,0,1,0,0,0,220,0.75,249,285,6.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.54,178,178,14.99,100000-200000,150000
0,0,1,1,1,1,1,120,0.92,5263,492,0.0,10000000-20000000,15000000
0,0,0,1,0,0,0,13,0.96,674,214,6.99,2000000-5000000,3500000
0,0,1,1,1,0,0,38,0.9,288,279,6.99,500000-1000000,750000
0,0,0,1,0,0,0,6,0.94,0,0,11.99,20000-50000,35000
1,1,0,1,0,0,0,18,0.81,138,138,10.99,200000-500000,350000
0,0,1,1,1,0,0,68,0.93,2033,1299,24.99,2000000-5000000,3500000
1,1,0,1,0,0,0,37,0.71,276,192,19.99,1000000-2000000,1500000
0,1,0,1,0,0,0,7,0.67,100,123,14.99,2000000-5000000,3500000
0,1,0,1,0,0,0,56,0.83,732,732,24.99,200000-500000,350000
0,0,0,1,0,0,0,53,0.85,63,76,6.99,200000-500000,350000
0,0,0,1,0,0,0,11,0.86,0,0,7.19,50000-100000,75000
0,1,0,1,0,0,0,25,0.79,0,0,29.99,0-20000,10000
0,0,0,1,1,0,0,32,0.93,132,171,3.99,100000-200000,150000
0,0,0,1,0,0,0,35,0.95,807,492,6.99,1000000-2000000,1500000
0,0,0,1,0,0,0,12,0.73,1264,1264,14.99,50000-100000,75000
0,0,1,0,1,1,0,0,0.65,2218,1617,0.0,1000000-2000000,1500000
0,0,0,1,0,0,0,13,0.91,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,8,0.84,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,10,0.9,316,316,14.99,50000-100000,75000
0,0,1,1,0,0,0,46,0.71,0,0,6.99,50000-100000,75000
0,1,1,1,1,0,0,37,0.61,201,201,6.99,20000-50000,35000
0,0,0,1,0,0,0,3,0.79,169,208,5.79,1000000-2000000,1500000
1,1,0,1,0,0,0,46,0.83,564,624,23.79,500000-1000000,750000
0,0,1,1,0,0,0,32,0.93,637,637,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.52,0,0,24.99,0-20000,10000
0,0,1,1,1,0,0,22,0.91,102,150,7.19,200000-500000,350000
0,1,0,1,0,0,0,25,0.92,464,464,19.99,100000-200000,150000
0,0,1,1,0,0,0,11,0.89,444,444,5.79,0-20000,10000
0,0,0,1,0,0,0,15,0.93,266,378,7.19,100000-200000,150000
0,0,1,1,1,0,0,46,0.9,950,1522,6.99,100000-200000,150000
0,1,1,1,0,1,1,0,0.67,657,725,25.99,200000-500000,350000
0,0,0,1,0,0,0,29,0.94,769,644,10.99,1000000-2000000,1500000
0,0,0,1,0,0,0,0,0.67,0,0,6.99,100000-200000,150000
0,0,1,1,1,0,0,81,0.49,103,178,10.99,100000-200000,150000
0,0,1,1,1,0,0,57,0.75,0,0,6.99,0-20000,10000
1,1,0,1,0,0,0,50,0.89,239,249,16.99,200000-500000,350000
1,1,1,1,0,0,1,0,0.88,3234,1761,16.99,1000000-2000000,1500000
0,0,0,1,0,0,0,38,0.57,391,424,9.99,200000-500000,350000
0,0,1,1,0,0,0,129,0.53,0,0,18.99,50000-100000,75000
0,0,0,1,1,0,0,34,0.65,0,0,6.99,50000-100000,75000
0,0,1,1,0,0,0,28,0.7,87,87,18.99,200000-500000,350000
0,1,0,1,0,0,0,33,0.82,243,248,24.99,500000-1000000,750000
1,1,0,1,0,0,0,44,0.96,682,491,9.29,500000-1000000,750000
0,1,1,1,0,0,0,50,0.86,288,320,14.99,1000000-2000000,1500000
0,0,1,0,1,0,0,183,0.67,450,254,0.0,2000000-5000000,3500000
0,0,1,1,1,0,0,45,0.93,2417,1127,15.49,2000000-5000000,3500000
0,0,0,1,0,0,0,59,0.83,111,111,10.99,50000-100000,75000
0,0,0,1,0,0,0,8,0.93,205,274,3.99,200000-500000,350000
0,0,0,1,0,0,0,34,0.81,286,286,14.99,50000-100000,75000
0,0,1,0,0,0,0,58,0.83,3846,5410,15.49,1000000-2000000,1500000
0,0,1,1,0,0,0,0,0.79,98,120,14.99,500000-1000000,750000
0,0,0,1,0,0,0,36,0.9,1209,825,14.99,1000000-2000000,1500000
0,1,0,1,0,0,0,0,0.71,0,0,6.99,100000-200000,150000
0,0,0,1,0,0,0,21,0.82,112,123,3.99,200000-500000,350000
0,0,0,1,0,0,0,35,0.83,373,455,10.99,100000-200000,150000
1,1,0,1,0,0,0,31,0.91,168,250,26.99,200000-500000,350000
0,0,0,1,0,0,0,18,0.86,0,0,10.99,20000-50000,35000
0,0,0,1,0,0,0,38,0.79,217,217,4.99,20000-50000,35000
1,1,1,1,0,0,0,0,0.78,466,782,16.99,100000-200000,150000
0,0,0,1,0,0,0,12,0.81,166,198,4.99,100000-200000,150000
1,1,1,1,0,0,0,0,0.67,1176,1343,25.99,500000-1000000,750000
0,0,1,1,1,0,0,52,0.77,135,225,6.99,200000-500000,350000
0,0,1,1,1,0,0,105,0.86,137,176,18.99,200000-500000,350000
0,1,0,1,0,0,0,41,0.66,731,731,14.99,200000-500000,350000
1,1,1,1,0,0,0,100,0.75,430,686,29.99,200000-500000,350000
1,1,0,1,0,0,0,23,0.93,325,405,14.99,500000-1000000,750000
1,1,1,1,1,0,0,40,0.56,13,13,20.99,50000-100000,75000
0,0,1,1,1,0,0,89,0.52,37,37,0.0,200000-500000,350000
1,1,1,1,0,0,0,52,0.68,175,175,3.99,500000-1000000,750000
1,1,1,1,0,0,0,50,0.63,193,193,3.99,500000-1000000,750000
1,1,1,1,0,0,0,34,0.87,353,419,26.99,500000-1000000,750000
0,0,1,1,0,0,0,709,0.87,3107,5267,15.49,500000-1000000,750000
0,0,1,1,0,0,0,0,0.74,0,0,9.99,20000-50000,35000
0,0,0,1,0,0,0,34,0.84,0,0,12.99,100000-200000,150000
1,0,1,1,1,0,0,490,0.85,4678,6473,19.99,500000-1000000,750000
0,0,1,1,0,0,0,11,0.66,139,158,0.0,200000-500000,350000
0,0,0,1,0,0,0,0,0.68,81,81,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.85,77,87,6.99,200000-500000,350000
0,0,1,1,0,0,0,14,0.84,238,272,3.99,200000-500000,350000
0,0,0,1,0,0,0,40,0.83,0,0,14.99,0-20000,10000
0,0,1,1,1,0,0,0,0.71,2957,2998,10.99,200000-500000,350000
0,1,0,1,1,0,0,30,0.82,0,0,9.99,50000-100000,75000
0,0,1,1,1,0,0,27,0.86,3739,1147,15.49,2000000-5000000,3500000
0,0,0,1,0,0,0,37,0.91,242,423,5.49,100000-200000,150000
0,0,0,1,0,0,0,31,0.78,0,0,6.49,50000-100000,75000
0,0,0,1,0,0,0,0,0.78,130,130,10.99,20000-50000,35000
0,1,1,1,0,0,1,33,0.66,8180,64,0.0,1000000-2000000,1500000
0,0,0,1,0,0,0,7,0.79,0,0,5.59,20000-50000,35000
0,1,1,1,1,0,0,54,0.47,0,0,17.99,100000-200000,150000
0,0,1,1,0,0,0,16,0.95,347,276,6.99,1000000-2000000,1500000
1,1,0,1,0,0,0,58,0.85,185,262,14.99,200000-500000,350000
0,0,0,1,0,0,0,44,0.57,0,0,15.49,20000-50000,35000
0,1,1,1,0,0,0,65,0.39,577,577,7.49,50000-100000,75000
0,0,0,1,0,0,0,0,0.89,100,158,4.79,100000-200000,150000
0,0,0,1,0,0,0,0,0.7,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.76,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.92,0,0,6.99,100000-200000,150000
1,1,0,1,0,0,0,42,0.74,752,1170,18.99,500000-1000000,750000
0,1,1,1,0,0,1,0,0.65,418,480,16.99,200000-500000,350000
1,1,1,1,1,0,0,70,0.76,292,364,14.99,1000000-2000000,1500000
1,1,0,1,0,0,0,0,0.54,46,46,9.99,200000-500000,350000
1,1,0,1,0,0,0,0,0.19,228,228,6.99,100000-200000,150000
1,1,0,1,0,0,0,28,0.71,56,67,14.99,200000-500000,350000
0,0,0,1,0,0,0,72,0.97,225,253,6.99,200000-500000,350000
0,1,1,1,0,0,0,33,0.87,175,185,14.99,200000-500000,350000
0,0,1,1,1,0,0,199,0.93,585,480,11.99,1000000-2000000,1500000
0,0,0,1,0,0,0,19,0.63,6,6,6.99,100000-200000,150000
0,0,1,1,0,0,0,0,0.67,97,118,8.99,100000-200000,150000
0,0,0,1,0,0,0,81,0.37,0,0,4.99,0-20000,10000
0,0,0,1,0,0,0,0,0.29,3,3,6.19,100000-200000,150000
0,0,0,1,0,0,0,45,0.77,506,674,14.99,100000-200000,150000
0,0,0,1,0,0,0,13,0.4,0,0,6.99,20000-50000,35000
0,0,1,0,0,0,0,0,0.78,0,0,0.0,0-20000,10000
0,0,0,1,0,0,0,10,0.92,11,11,5.59,100000-200000,150000
0,0,1,1,1,0,0,0,0.31,1,1,6.99,0-20000,10000
1,1,1,1,1,0,0,85,0.92,589,580,9.99,500000-1000000,750000
0,0,1,0,0,0,0,9,0.92,0,0,6.99,20000-50000,35000
0,0,1,1,0,0,0,14,0.21,0,0,22.99,20000-50000,35000
0,0,0,1,0,0,0,17,0.84,99,99,3.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.7,0,0,7.19,20000-50000,35000
0,0,1,1,0,0,0,237,0.75,332,531,5.19,200000-500000,350000
0,0,0,1,0,0,0,52,0.95,381,501,6.99,200000-500000,350000
0,0,0,1,1,0,0,44,0.96,326,290,10.99,1000000-2000000,1500000
0,0,0,1,0,0,0,19,0.9,130,130,5.59,50000-100000,75000
0,0,0,1,0,0,0,20,0.81,231,307,6.99,200000-500000,350000
0,0,0,1,0,0,0,10,0.74,0,0,6.99,100000-200000,150000
1,1,0,1,0,0,0,0,0.84,15,16,8.29,500000-1000000,750000
0,0,0,1,0,0,0,60,0.69,318,368,19.99,200000-500000,350000
0,0,1,1,0,1,0,0,0.42,257,291,6.99,500000-1000000,750000
0,0,0,1,0,0,0,20,0.41,281,281,6.99,20000-50000,35000
0,1,1,1,1,0,0,45,0.25,182,306,10.99,200000-500000,350000
0,0,0,1,0,0,0,20,0.87,228,228,4.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.51,0,0,9.99,0-20000,10000
0,0,0,1,0,0,0,56,0.96,259,231,10.99,200000-500000,350000
0,0,1,1,0,0,0,49,0.92,0,0,4.79,50000-100000,75000
0,0,1,0,0,0,0,0,0.64,96,96,7.19,20000-50000,35000
0,0,0,1,0,0,0,0,0.68,0,0,4.99,20000-50000,35000
0,0,1,1,1,0,0,75,0.88,1891,3010,13.99,200000-500000,350000
0,0,0,1,0,0,0,13,0.66,130,130,6.99,50000-100000,75000
0,0,1,1,0,0,0,0,0.83,0,0,14.99,20000-50000,35000
0,0,0,1,0,0,0,17,0.74,288,371,10.99,200000-500000,350000
0,0,0,1,0,0,0,30,0.89,57,58,11.99,200000-500000,350000
0,1,0,1,0,0,1,24,0.88,130,42,0.0,2000000-5000000,3500000
0,0,0,1,1,0,0,43,0.94,366,483,14.99,500000-1000000,750000
0,0,1,0,1,0,0,52,0.46,22,22,11.99,50000-100000,75000
0,0,0,1,0,0,0,52,0.76,84,108,2.79,100000-200000,150000
0,0,0,1,0,0,0,11,0.77,0,0,3.99,50000-100000,75000
1,1,1,1,1,0,0,15,0.94,946,610,6.99,1000000-2000000,1500000
0,0,0,1,0,0,0,0,0.9,906,1252,11.39,100000-200000,150000
1,1,1,1,1,0,0,33,0.88,648,295,8.99,500000-1000000,750000
0,1,0,1,0,0,0,45,0.93,4034,3514,14.99,500000-1000000,750000
0,1,0,1,0,0,0,30,0.45,0,0,14.99,50000-100000,75000
1,1,0,1,0,0,0,50,0.71,412,589,10.99,500000-1000000,750000
0,0,0,1,0,0,0,20,0.9,86,86,2.79,100000-200000,150000
0,0,0,1,0,0,0,12,0.68,298,356,1.69,50000-100000,75000
0,0,1,1,1,1,0,0,0.7,0,0,6.99,20000-50000,35000
0,0,1,0,0,1,0,0,0.48,38,38,12.49,0-20000,10000
0,0,0,1,0,0,0,36,0.86,449,665,6.99,200000-500000,350000
0,0,1,1,1,0,0,50,0.55,112,138,1.99,50000-100000,75000
1,1,0,1,0,0,0,45,0.61,174,232,26.99,500000-1000000,750000
0,1,0,1,0,0,0,29,0.92,57,98,3.99,100000-200000,150000
0,1,0,1,0,0,0,40,0.82,124,124,14.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.44,0,0,14.99,0-20000,10000
1,1,1,1,1,0,0,24,0.74,241,407,10.99,500000-1000000,750000
0,0,0,1,0,0,0,21,0.96,151,256,6.99,100000-200000,150000
0,0,0,1,0,0,0,13,0.79,162,162,6.99,0-20000,10000
0,0,0,1,1,0,0,29,0.95,379,379,10.99,100000-200000,150000
1,1,1,1,1,0,0,30,0.9,212,242,5.99,500000-1000000,750000
0,0,0,1,0,0,0,24,0.91,305,402,10.99,200000-500000,350000
1,1,0,1,0,0,0,35,0.98,675,616,11.99,1000000-2000000,1500000
0,0,1,1,0,0,0,11,0.72,625,1054,7.19,200000-500000,350000
0,0,0,1,0,0,0,18,0.88,507,570,6.99,50000-100000,75000
1,1,1,1,1,0,0,43,0.83,333,256,10.99,1000000-2000000,1500000
0,0,0,0,0,1,0,24,0.59,31,31,0.0,500000-1000000,750000
0,0,0,1,0,0,0,57,0.75,158,298,6.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.95,270,261,2.09,100000-200000,150000
0,0,0,1,0,0,0,53,0.86,29,29,9.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.51,0,0,9.99,0-20000,10000
0,0,1,1,1,0,0,60,0.8,283,300,6.99,100000-200000,150000
0,0,0,1,0,0,0,45,0.69,321,391,6.99,100000-200000,150000
0,0,0,1,0,0,0,1,0.92,8,11,0.0,500000-1000000,750000
0,0,0,1,0,0,0,10,0.87,83,83,13.49,200000-500000,350000
0,0,0,1,0,0,0,45,0.81,416,416,5.59,20000-50000,35000
0,0,0,1,0,0,0,32,0.69,425,425,6.99,20000-50000,35000
0,0,0,1,0,0,0,10,0.7,72,72,19.99,0-20000,10000
0,0,0,1,0,0,0,33,0.9,133,184,10.99,100000-200000,150000
0,0,1,1,0,0,0,0,0.19,0,0,6.99,0-20000,10000
1,1,0,1,1,0,0,85,0.97,501,611,18.99,500000-1000000,750000
1,1,0,1,0,0,0,403,0.98,4583,3236,10.99,2000000-5000000,3500000
0,0,0,1,0,0,0,0,0.43,0,0,13.49,0-20000,10000
1,1,1,1,0,0,0,0,0.88,1702,2288,24.99,500000-1000000,750000
0,0,0,1,0,0,0,74,0.89,0,0,23.79,20000-50000,35000
0,0,0,1,0,0,0,43,0.93,188,249,11.39,200000-500000,350000
0,1,0,1,0,0,0,27,0.92,3755,3755,12.99,200000-500000,350000
0,0,1,0,1,0,0,37,0.72,450,872,15.49,200000-500000,350000
0,0,1,1,0,0,0,51,0.9,0,0,6.99,100000-200000,150000
0,1,0,1,1,0,0,50,0.78,252,252,7.19,50000-100000,75000
0,1,0,1,0,0,0,17,0.92,0,0,10.99,20000-50000,35000
0,1,0,1,0,0,0,23,0.98,0,0,22.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.57,208,208,9.99,20000-50000,35000
0,0,0,1,0,0,0,16,0.97,0,0,3.99,20000-50000,35000
0,0,0,1,0,0,0,17,0.42,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,23,0.92,0,0,11.99,100000-200000,150000
0,0,1,1,0,0,1,15,0.4,0,0,0.0,50000-100000,75000
0,0,0,1,0,0,0,30,0.94,337,340,10.99,200000-500000,350000
0,0,0,1,0,0,0,19,0.97,0,0,10.99,0-20000,10000
0,0,0,1,0,0,0,15,0.86,0,0,6.99,20000-50000,35000
1,1,0,1,0,0,0,35,0.79,261,287,3.99,100000-200000,150000
0,0,1,1,1,0,0,43,0.78,2953,574,18.99,2000000-5000000,3500000
0,0,0,1,0,0,0,12,0.86,0,0,3.99,50000-100000,75000
0,0,1,1,0,0,0,22,0.65,91,121,6.99,100000-200000,150000
0,0,0,1,0,0,0,23,0.54,141,223,3.99,100000-200000,150000
0,0,0,1,0,0,0,60,0.91,951,1191,17.99,200000-500000,350000
0,0,0,1,0,0,0,0,0.88,48,48,3.99,50000-100000,75000
0,0,0,1,0,0,0,16,0.95,0,0,5.99,20000-50000,35000
0,0,0,1,0,0,0,20,0.76,173,173,11.99,50000-100000,75000
0,0,0,1,0,0,0,85,0.88,184,226,6.99,200000-500000,350000
0,0,1,1,1,0,0,13,0.57,693,1352,14.99,20000-50000,35000
0,0,0,1,0,0,0,32,0.76,135,201,6.99,100000-200000,150000
0,0,1,1,1,1,0,0,0.41,10,10,0.0,200000-500000,350000
0,0,0,1,0,0,0,45,0.95,350,397,6.99,200000-500000,350000
0,0,0,1,0,0,0,32,0.83,294,295,3.99,100000-200000,150000
0,0,0,1,0,0,0,77,0.85,1234,2353,10.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.12,108,108,4.99,20000-50000,35000
0,0,1,0,0,0,0,0,0.76,0,0,7.19,20000-50000,35000
0,0,0,1,0,0,0,24,0.8,0,0,11.39,0-20000,10000
0,0,0,1,0,0,0,28,0.95,249,249,10.99,200000-500000,350000
0,1,0,1,0,0,0,19,0.94,140,140,3.99,100000-200000,150000
1,1,0,1,0,0,0,39,0.81,152,152,3.99,100000-200000,150000
0,1,0,1,0,0,0,49,0.67,68,68,22.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.5,19,19,17.98,50000-100000,75000
0,0,1,1,0,0,0,37,0.65,133,133,3.99,50000-100000,75000
0,0,0,1,0,0,0,3,0.66,3,3,10.99,50000-100000,75000
0,0,0,1,0,0,0,40,0.85,173,173,6.99,100000-200000,150000
0,0,0,1,0,0,0,21,0.89,46,46,6.99,200000-500000,350000
0,0,0,1,0,0,0,29,0.77,182,198,6.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.61,0,0,14.99,0-20000,10000
0,0,0,1,0,0,0,24,0.93,169,250,6.99,500000-1000000,750000
0,0,0,1,0,0,0,18,0.41,0,0,10.99,50000-100000,75000
0,0,0,1,0,0,0,34,0.56,833,833,22.99,50000-100000,75000
0,0,0,1,0,0,0,42,0.79,1244,1244,14.99,100000-200000,150000
1,1,1,0,1,1,1,48,0.8,9352,2234,27.79,5000000-10000000,7500000
0,0,0,1,0,0,0,0,0.77,7999,7999,27.11,100000-200000,150000
0,0,0,1,0,0,0,17,0.89,0,0,7.19,20000-50000,35000
0,0,0,1,0,0,0,13,0.65,0,0,4.79,20000-50000,35000
0,0,1,1,1,0,0,72,0.93,1139,1796,10.99,200000-500000,350000
0,0,0,1,0,0,0,15,0.88,186,303,9.99,200000-500000,350000
0,0,0,1,0,0,0,24,0.89,260,260,4.99,200000-500000,350000
0,0,1,0,1,0,0,0,0.79,43074,86148,29.99,20000-50000,35000
0,0,0,1,0,0,0,15,0.82,1,1,4.99,20000-50000,35000
0,0,1,1,0,0,0,0,0.73,0,0,1.99,50000-100000,75000
0,0,0,1,0,0,0,23,0.89,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,16,0.7,0,0,6.99,50000-100000,75000
0,0,0,1,1,0,0,0,0.9,1159,1446,19.49,100000-200000,150000
0,0,0,1,0,0,0,33,0.81,0,0,6.99,20000-50000,35000
0,0,0,1,0,0,0,0,0.15,44,44,2.09,50000-100000,75000
1,1,1,1,1,0,0,88,0.92,5825,1462,14.99,5000000-10000000,7500000
0,0,1,1,1,0,0,24,0.76,0,0,6.99,0-20000,10000
0,0,0,1,0,0,0,25,0.94,172,219,6.99,500000-1000000,750000
0,0,0,1,0,0,0,25,0.93,229,229,7.19,100000-200000,150000
0,1,0,1,0,0,0,27,0.78,430,430,9.99,20000-50000,35000
0,0,0,1,1,0,0,37,0.98,377,376,22.99,200000-500000,350000
0,0,1,1,1,0,0,0,0.75,644,1259,15.49,200000-500000,350000
0,0,1,1,0,0,0,20,0.88,432,432,10.99,50000-100000,75000
0,0,0,1,0,0,0,4,0.74,248,248,10.99,100000-200000,150000
0,0,1,1,1,0,0,53,0.85,0,0,22.99,20000-50000,35000
0,0,0,1,0,0,0,31,0.65,247,247,10.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.48,0,0,4.99,100000-200000,150000
0,0,1,1,1,0,0,31,0.71,192,263,2.79,200000-500000,350000
0,0,1,0,0,1,0,0,0.64,3,3,0.0,200000-500000,350000
0,0,1,1,0,0,0,121,0.45,273,273,0.0,100000-200000,150000
0,0,0,0,0,0,0,0,0.38,8,8,3.99,20000-50000,35000
0,0,0,1,0,0,0,69,0.73,48,78,6.99,50000-100000,75000
0,0,1,1,1,0,0,12,0.78,132,132,7.19,50000-100000,75000
0,0,1,1,1,0,0,159,0.43,163,29,0.0,5000000-10000000,7500000
0,0,0,1,0,0,0,25,0.95,454,482,6.99,100000-200000,150000
0,0,0,1,0,0,0,0,0.36,47,47,7.19,50000-100000,75000
0,0,0,1,0,0,0,10,0.82,495,495,5.59,0-20000,10000
0,0,0,1,0,0,0,65,0.91,309,416,14.99,100000-200000,150000
1,0,1,1,0,0,0,0,0.56,255,267,3.99,200000-500000,350000
1,0,1,1,0,0,0,0,0.73,342,332,4.99,200000-500000,350000
1,1,1,1,0,0,0,0,0.82,239,257,4.99,500000-1000000,750000
0,1,0,1,0,0,0,0,0.64,297,273,3.99,200000-500000,350000
0,1,0,1,0,0,0,0,0.78,213,227,3.99,1000000-2000000,1500000
1,1,1,1,0,0,0,0,0.6,254,291,4.99,500000-1000000,750000
1,1,1,1,1,0,0,0,0.56,290,303,3.99,500000-1000000,750000
0,0,1,1,1,0,0,86,0.74,2902,2902,9.99,100000-200000,150000
0,0,1,0,1,1,1,1448,0.72,244,244,0.0,50000-100000,75000
0,0,0,1,0,0,0,0,0.89,0,0,14.99,50000-100000,75000
0,0,1,1,0,0,0,20,0.9,1047,1047,5.19,200000-500000,350000
0,0,0,1,0,0,0,19,0.93,0,0,4.99,50000-100000,75000
0,0,0,1,0,0,0,19,0.8,0,0,6.99,50000-100000,75000
0,0,0,1,0,0,0,0,0.48,0,0,22.99,0-20000,10000
1,1,0,1,0,0,0,12,0.84,1073,938,14.99,500000-1000000,750000
0,1,1,1,1,0,0,0,0.85,0,0,3.99,20000-50000,35000
0,1,1,1,1,0,0,0,0.85,0,0,3.99,20000-50000,35000
0,1,0,1,0,0,0,0,0.38,0,0,3.99,0-20000,10000
0,1,1,1,0,0,0,0,0.91,0,0,4.79,20000-50000,35000
0,1,0,1,0,0,0,0,0.79,0,0,1.59,0-20000,10000
0,1,0,1,0,0,0,0,0.9,39,39,8.99,200000-500000,350000
0,1,0,1,1,0,0,17,0.62,173,256,10.99,200000-500000,350000
1,1,1,1,0,0,0,60,0.76,228,417,24.99,500000-1000000,750000
0,1,1,1,0,0,0,47,0.66,0,0,6.99,20000-50000,35000
0,1,0,1,0,0,0,25,0.73,232,427,6.99,100000-200000,150000
0,1,0,1,0,0,0,18,0.88,280,487,5.99,100000-200000,150000
1,1,0,0,0,0,0,18,0.83,186,221,11.99,200000-500000,350000
0,0,0,1,0,0,0,16,0.97,0,0,6.99,50000-100000,75000
0,0,0,1,0,0,0,42,0.65,195,201,6.99,100000-200000,150000
